filename;section;text;light;techie
037.rtf;tasks;На основе современных достижений науки и техники, результатов патентных исследований, а также передового опыта с учетом конъюнктуры рынка организует работу по улучшению ассортимента и качества, совершенствованию и обновлению выпускаемой продукции, выполняемых работ (услуг), техники и технологии, созданию принципиально новых конкурентоспособных видов продукции, по проектированию и внедрению в производство средств комплексной механизации и автоматизации технологических процессов, контроля и испытаний высокопроизводительного специализированного оборудования, разработке нормативов трудоемкости изделий и норм расхода материалов на их изготовление, последовательному осуществлению режима экономии и сокращению издержек;False;0
037.rtf;tasks;Осуществляет контроль за соблюдением проектной, конструкторской и технологической дисциплины, правил и норм по охране труда, технике безопасности, производственной санитарии и пожарной безопасности, требований природоохранных, санитарных органов, а также органов, осуществляющих технический надзор;False;0
037.rtf;tasks;Обеспечивает своевременную подготовку технической документации (чертежей, спецификаций, технических условий Технологических карт).;False;0
037.rtf;tasks;Заключает с научноисследовательскими, проектными (конструкторскими и технологическими) организациями и высшими учебными заведениями договоры на разработку новой техники и технологии производства, проектов реконструкции предприятия, его подразделений, обновления и модернизации оборудования, комплексной механизации и автоматизации производственных процессов, автоматизированных систем управления производством, осуществляет контроль за их разработкой, организует рассмотрение и внедрение проектов технического перевооружения, разработанных сторонними организациями, составление заявок на приобретение оборудования на условиях лизинга;False;0
037.rtf;tasks;Координирует работу по вопросам патентноизобретательской деятельности, унификации, стандартизации и сертификации продукции, аттестации и рационализации рабочих мест, метрологического обеспечения, механоэнергетического обслуживания производства.;False;0
037.rtf;tasks;Принимает меры по совершенствованию организации производства, труда и управления на основе внедрения новейших технических и телекоммуникационных средств выполнения инженерных и управленческих работ.;False;0
037.rtf;tasks;Организует проведение научных исследований и экспериментов, испытаний новой техники и технологии, а также работу в области научнотехнической информации, рационализации и изобретательства, распространения передового производственного опыта.;False;0
037.rtf;tasks;Проводит работу по защите приоритета внедренных научнотехнических решений, подготовке материалов на их патентования, получение лицензий и прав на интеллектуальную собственность.;False;0
037.rtf;tasks;Организует обучение и повышение квалификации рабочих и инженернотехнических работников и обеспечивает постоянное совершенствование подготовки персонала.;False;0
037.rtf;tasks;Руководит деятельностью технических служб предприятия, контролирует результаты их работы, состояние трудовой и производственной дисциплины в подчиненных подразделениях.;False;0
037.rtf;rights;Главный инженер имеет право:;False;0
037.rtf;rights;Действовать от имени технических служб предприятия, представлять интересы предприятия во взаимоотношениях с иными структурными подразделениями предприятия, организациями и органами государственной власти;False;0
037.rtf;rights;Запрашивать и получать от руководителей структурных подразделений предприятия и специалистов необходимую информацию;False;0
037.rtf;rights;Проверять деятельность структурных подразделений предприятия в сфере технической подготовки производства;False;0
037.rtf;rights;Участвовать в подготовке проектов приказов, инструкций, указаний, а также смет, договоров и других документов, связанных с производственной деятельностью предприятия;False;0
037.rtf;rights;Взаимодействовать с руководителями всех структурных подразделений по вопросам производственной деятельности предприятия;False;0
037.rtf;rights;Давать руководителям структурных подразделений предприятия указания, по вопросам производства;False;0
037.rtf;rights;"В пределах своей компетенции подписывать и визировать документы; издавать за своей подписью распоряжения по предприятию по вопросам производственной деятельности";False;0
037.rtf;rights;Самостоятельно вести переписку со структурными подразделениями предприятия а также иными организациями по вопросам, входящим в его компетенцию;False;0
037.rtf;rights;Вносить предложения директору предприятия о привлечении к материальной и дисциплинарной ответственности должностных лиц по результатам проверок;False;0
038.rtf;common;Главный конструктор относится к категории руководителей;False;0
038.rtf;common;На должность главного конструктора назначается лицо, имеющее высшее профессиональное (техническое) образование и стаж конструкторской работы на инженернотехнических и руководящих должностях в соответствующей профилю предприятия отрасли не менее лет;False;0
038.rtf;common;Назначение на должность главного конструктора и освобождение от нее производится приказом директора предприятия;False;0
038.rtf;common;Главный конструктор должен знать:;False;0
038.rtf;common;Законодательные и нормативные правовые акты, методические материалы по конструкторской подготовке производства;False;0
038.rtf;common;Профиль, специализацию и особенности организационнотехнологической структуры предприятия;False;0
038.rtf;common;Перспективы технического развития отрасли и предприятия;False;0
038.rtf;common;Системы и методы проектирования;False;0
038.rtf;common;Организацию конструкторской подготовки производства в отрасли и на предприятии;False;0
038.rtf;common;Производственные мощности, технические характеристики, конструктивные особенности и режимы работы оборудования предприятия, правила его эксплуатации;False;0
038.rtf;common;Порядок и методы планирования конструкторской подготовки производства;False;0
038.rtf;common;Технические требования, предъявляемые к разрабатываемым конструкциям, условиям их монтажа и сдачи в эксплуатацию;False;0
038.rtf;common;Методы проведения технических расчетов;False;0
038.rtf;common;Основы технической эстетики, художественного конструирования и эргономики.;False;0
038.rtf;common;Стандарты, технические условия и другие руководящие материалы по разработке и оформлению конструкторской документации.;False;0
038.rtf;common;Основы патентоведения, стандартизации и сертификации.;False;0
038.rtf;common;Системы автоматизированного проектирования.;False;0
038.rtf;common;Современные вычислительные и телекоммуникационные средства, включая средства копирования и размножения конструкторской документации.;False;0
038.rtf;common;Требования рациональной организации труда к проектноконструкторским разработкам.;False;0
038.rtf;common;Отечественные и зарубежные достижения науки и техники в соответствующей отрасли производства.;False;0
038.rtf;common;Передовой отечественный и зарубежный опыт конструирования аналогичной продукции.;False;0
038.rtf;common;Основы экономики, организации производства, труда и управления.;False;0
038.rtf;common;Основы экологического законодательства.;False;0
038.rtf;common;Законодательство о труде.;False;0
038.rtf;common;Правила внутреннего трудового распорядка.;False;0
038.rtf;common;Правила и нормы охраны труда, техники безопасности, производственной санитарии и противопожарной защиты.;False;0
038.rtf;common;Главный конструктор непосредственно подчиняется главному инженеру;False;0
038.rtf;tasks;Главный конструктор:;False;0
038.rtf;tasks;Руководит созданием новых и модернизаций конструкций изделий (комплексов, машин, аппаратов, приборов, механизмов) действующего производства, обеспечивая их высокий технический уровень, конкурентно и патентоспособность, соответствие современным достижениям науки и техники, требованиям технической эстетики и наиболее экономичной технологии производства;False;0
038.rtf;tasks;Принимает меры по ускорению освоения в производстве перспективных конструкторских разработок, новейших материалов, широкому внедрению научнотехнических достижений;False;0
038.rtf;tasks;Организует разработку проектов новых опытных и промышленных установок, нестандартного оборудования и приспособлений в связи с реконструкцией объектов, автоматизацией производства и механизацией трудоемких процессов;False;0
038.rtf;tasks;Проводит работу по повышению уровня квалификации, стандартизации и сертификации разрабатываемых конструкций изделий;False;0
038.rtf;tasks;Обеспечивает соответствие новых и модернизированных конструкций техническим заданиям, стандартам, требованиям рациональной организации и охраны труда, нормам техники безопасности;False;0
038.rtf;tasks;Руководит подготовкой техникоэкономических обоснований эффективности новых конструкторских разработок, их преимуществ по сравнению с ранее изготовлявшимися;False;0
038.rtf;tasks;Организует разработку перспективных и текущих планов внедрение и освоение новой техники, конструкторской подготовки производства, исследовательских и опытноконструкторских работ, контролирует их выполнение;False;0
038.rtf;tasks;Обеспечивает внедрение систем автоматизированного проектирования, своевременное составление, согласование и утверждение чертежей и другой технической документации, разрабатываемой конструкторскими подразделениями;False;0
038.rtf;tasks;Совместно с заказчиками осуществляет разработку технических заданий на проектирование, обеспечивает защиту и согласование в установленном порядке разработанных эскизных, технических и рабочих проектов, представляет проектные решения на утверждение;False;0
038.rtf;tasks;Организует хранение в соответствии с действующими правилами, размножение и своевременно обеспечение производства чертежами и другой конструкторской документацией.;False;0
038.rtf;tasks;Принимает меры по сокращению сроков освоения новой техники, стоимости и цикла конструкторской подготовки производства за счет внедрения прогрессивных методов проектирования, вычислительной и телекоммуникационной техники, передовых способов размножения технической документации, широкого использования в проектах стандартизированных и унифицированных деталей и сборочных единиц.;False;0
038.rtf;tasks;Осуществляет руководство исследовательскими и экспериментальными работами, проводимыми в подразделениях опытного производства.;False;0
038.rtf;tasks;Организует изготовление опытных продавцов, их экспериментальную проверку, отработку установочных партий и выпуск первых промышленных серий, добиваясь постоянного повышения качества и надежности изделий, уровня их технологичности, экологичности, снижения их себестоимости, трудоемкости и материалоемкости.;False;0
038.rtf;tasks;Участвует в монтаже, испытаниях, наладке и пуске новых конструкций изделий и их эксплуатацией.;False;0
038.rtf;tasks;Представляет на утверждение изменения, вносимые в техническую документацию по конструкторской подготовке производства.;False;0
038.rtf;tasks;Принимает участие в работе по аттестации изделий по категориям качества, разработке предложений по реконструкции, техническому перевооружению, интенсификации производства, повышению его эффективности, обеспечивает конструкторскую разработку принятых к внедрению рационализаторских предложений и изобретений.;False;0
038.rtf;tasks;Рассматривает и дает отзывы и заключения на наиболее сложные рационализаторские предложения, а также на проекты стандартов и другую конструкторскую документацию, поступающую на предприятие от сторонних организаций.;False;0
038.rtf;tasks;Организует работу по повышению квалификации работников, осуществляющих конструкторскую подготовку производства.;False;0
038.rtf;tasks;Руководит работниками отдела, направляет и координирует деятельность подчиненных ему подразделений.;False;0
038.rtf;rights;Главный конструктор имеет право:;False;0
038.rtf;rights;Действовать от имени отдела, представлять интересы предприятия во взаимоотношениях с иными структурными подразделениями предприятия, сторонними организациями по вопросам организации и проведения конструкторских работ;False;0
038.rtf;rights;Запрашивать и получать от руководителей структурных подразделений предприятия и специалистов необходимую информацию;False;0
038.rtf;rights;Участвовать в подготовке проектов приказов, инструкций, указаний, а также смет, договоров и других документов, связанных с деятельностью отдела;False;0
038.rtf;rights;Взаимодействовать с руководителями всех структурных подразделений по вопросам организации и проведения конструкторских работ;False;0
038.rtf;rights;Давать руководителям структурных подразделений предприятия, специалистам указания, по вопросам ремонта, эксплуатации и содержания технологического оборудования;False;0
038.rtf;rights;"В пределах своей компетенции подписывать и визировать документы; издавать за своей подписью распоряжения по предприятию по вопросам организации и проведения конструкторских работ";False;0
038.rtf;rights;Самостоятельно вести переписку со структурными подразделениями предприятия а также иными организациями по вопросам, входящим в его компетенцию;False;0
038.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией  в пределах, определенных действующим трудовым законодательством Российской Федерации;False;0
038.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;False;0
038.rtf;respons;За причинение материального ущерба  в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;False;0
039.rtf;common;Главный механик относится к категории руководителей;False;0
039.rtf;common;На должность главного механика назначается лицо, имеющее высшее профессиональное (техническое) образование и стаж работы по специальности на инженернотехнических должностях в соответствующей по профилю предприятия отрасли не лет;False;0
039.rtf;common;Назначение на должность главного механика и освобождение от нее производится назначается на должность и освобождается от нее приказом;False;0
039.rtf;common;директора предприятия по представлению;False;0
039.rtf;common;Главный механик должен знать:;False;0
039.rtf;common;Нормативные, методические и другие материалы по организации ремонта оборудования, зданий и сооружений;False;0
039.rtf;common;Профиль, специализацию и особенности организационнотехнологической структуры предприятия, перспективы его развития;False;0
039.rtf;common;Основы технологии производства продукции предприятия;False;0
039.rtf;common;Организацию ремонтной службы на предприятии;False;0
039.rtf;common;Порядок и методы планирования работы оборудования и производства ремонтных работ;False;0
039.rtf;common;Систему плановопредупредительного ремонта и рациональной эксплуатации технологического оборудования;False;0
039.rtf;common;Производственные мощности, технические характеристики, конструктивные особенности, назначение и режимы работы оборудования предприятия, правила его эксплуатации;False;0
039.rtf;common;Методы монтажа и ремонта оборудования, организацию и технологию ремонтных работ;False;0
039.rtf;common;Порядок составления ведомостей дефектов, паспортов, альбомов чертежей запасных частей, инструкций по эксплуатации оборудования и другой технической документации;False;0
039.rtf;common;Правила приема и сдачи оборудования после ремонта.;False;0
039.rtf;common;Требования рациональной организации труда при эксплуатации, ремонте и модернизации оборудования и ремонтной оснастки.;False;0
039.rtf;common;Передовой отечественный и зарубежный опыт ремонтного обслуживания предприятия.;False;0
039.rtf;common;Основы экономики, организации производства, труда и управления.;False;0
039.rtf;common;Основы экологического законодательства.;False;0
039.rtf;common;Основы трудового законодательства.;False;0
039.rtf;common;Правила внутреннего трудового распорядка.;False;0
039.rtf;common;Правила и нормы охраны труда, техники безопасности, производственной санитарии и пожарной безопасности.;False;0
039.rtf;tasks;Главный механик:;False;0
039.rtf;tasks;Обеспечивает бесперебойную и технически правильную эксплуатацию и надежную работу оборудования, повышение ее сменности, содержание в работоспособном состоянии на требуемом уровне точности;False;0
039.rtf;tasks;Организует разработку планов (графиков) осмотров, испытаний и профилактических ремонтов оборудования в соответствии с положениями Единой системы плановопредупредительного ремонта, утверждает эти планы и контролирует их выполнение, обеспечивает техническую подготовку производства;False;0
039.rtf;tasks;Согласовывает планы (графики) с подрядными организациями, привлекаемыми для проведения ремонтов, своевременно обеспечивает их необходимой технической документацией, участвует в составлении титульных списков на капитальный ремонт оборудования;False;0
039.rtf;tasks;Организует работу по учету наличия и движения оборудования, составлению и оформлению технической и отчетной документации;False;0
039.rtf;tasks;Руководит разработкой нормативных материалов по ремонту оборудования, расходу материалов на ремонтноэксплуатационные нужды, анализом показателей его использования, составлением смет на проведение ремонтов, оформлением заявок на приобретение материалов и запасных частей, необходимых при эксплуатации оборудования;False;0
039.rtf;tasks;Организует межремонтное обслуживание, своевременный и качественный ремонт и модернизацию оборудования, работу по повышению его надежности и долговечности, технический надзор за состоянием, содержанием, ремонтом зданий и сооружений, обеспечивает рациональное использование материалов на выполнение ремонтных работ;False;0
039.rtf;tasks;Принимает участие в подготовке предложений по аттестации, рационализации, учету и планированию рабочих мест, по модернизации оборудования, реконструкции, техническому перевооружению предприятия, внедрению средств комплексной механизации и автоматизации технологических процессов, охраны окружающей среды, в разработке планов повышения эффективности производства;False;0
039.rtf;tasks;Организует проведение инвентаризации производственных основных фондов, определяет устаревшее оборудование, объекты, требующие капитального ремонта, и устанавливает очередность производства ремонтных работ;False;0
039.rtf;tasks;Участвует в экспериментальных, наладочных и других работах по внедрению и освоению новой техники, в испытаниях оборудования, в приемке нового и вышедшего из ремонта оборудования, реконструируемых зданий и сооружений;False;0
039.rtf;rights;Главный механик имеет право:;False;0
039.rtf;rights;Действовать от имени отдела, представлять интересы предприятия во взаимоотношениях с иными структурными подразделениями предприятия, сторонними организациями по вопросам эксплуатации и содержания оборудования предприятия;False;0
039.rtf;rights;Запрашивать и получать от руководителей структурных подразделений предприятия и специалистов необходимую информацию;False;0
039.rtf;rights;Участвовать в подготовке проектов приказов, инструкций, указаний, а также смет, договоров и других документов, связанных с деятельностью отдела;False;0
039.rtf;rights;Взаимодействовать с руководителями всех структурных подразделений по вопросам проведения ремонтных работ;False;0
039.rtf;rights;Давать руководителям структурных подразделений предприятия указания, по вопросам ремонта, эксплуатации и содержания технологического оборудования;False;0
039.rtf;rights;Запрещать работу на оборудовании в случае грубого нарушения правил технической эксплуатации, неудовлетворительного состояния технологического оборудования, угрозы аварии, несчастных случаев;False;0
039.rtf;rights;"В пределах своей компетенции подписывать и визировать документы; издавать за своей подписью распоряжения по предприятию по вопросам ремонта, эксплуатации и содержания технологического оборудования";False;0
039.rtf;rights;Самостоятельно вести переписку со структурными подразделениями предприятия а также иными организациями по вопросам, входящим в его компетенцию;False;0
039.rtf;rights;Вносить предложения руководству предприятия о привлечении к материальной и дисциплинарной ответственности должностных лиц по результатам проверок;False;0
039.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией  в пределах, определенных действующим трудовым законодательством Российской Федерации;False;0
039.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;False;0
039.rtf;respons;За причинение материального ущерба  в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;False;0
040.rtf;common;На должность главного научного сотрудника назначается лицо, имеющее ученую степень доктора наук, крупные научные труды или дипломы на открытия и авторские свидетельства на изобретения, а также реализованные на практике результаты, научный авторитет в соответствующей области знаний;False;0
040.rtf;common;Назначение на должность и освобождение от нее производится приказом;False;0
040.rtf;common;директора организации по представлению;False;0
040.rtf;common;Главный научные сотрудник должен знать:;False;0
040.rtf;common;Научные проблемы соответствующей области знаний, науки и техники, направления развития отрасли экономики, руководящие материалы вышестоящих и других органов;False;0
040.rtf;common;Отечественные и зарубежные достижения по этим вопросам;False;0
040.rtf;common;Новейшие методы, средства и практику планирования, организации, проведения и внедрения научных исследований и разработок (оценки, патентноинформационного обеспечения, выпуска научно-технической документации и т п.).;False;0
040.rtf;common;Формы экономического стимулирования и материального поощрения работников;False;0
040.rtf;common;Действующее законодательство;False;0
040.rtf;common;Организацию труда, производства и управления;False;0
040.rtf;common;Правила и нормы охраны труда;False;0
040.rtf;common;Главный научный сотрудник подчиняется непосредственно;False;0
040.rtf;tasks;Главный научный сотрудник:;False;0
040.rtf;tasks;Осуществляет научное руководство проведением исследований по важнейшим научным проблемам фундаментального и прикладного характера, в том числе по научнотехническим программам, непосредственно участвует в их проведении;False;0
040.rtf;tasks;Формулирует новые направления исследований и разработок, организует составление программы работ, определяет методы и средства их проведения;False;0
040.rtf;tasks;Участвует в формировании планов научноисследовательских работ, координирует деятельность соисполнителей, участвующих при совместном выполнении работ с другими учреждениями (организациями) в порученных ему заданиях;False;0
040.rtf;tasks;Обобщает получаемые результаты, проводит научноисследовательскую экспертизу законченных исследований и разработок;False;0
040.rtf;tasks;Определяет сферу применения результатов научных исследований и разработок и обеспечивает научное руководство практической реализацией этих результатов;False;0
040.rtf;tasks;Осуществляет подготовку и повышение квалификации научных кадров в соответствующей области знаний;False;0
040.rtf;rights;Главный научный сотрудник вправе:;False;0
040.rtf;rights;Знакомиться с проектами решений руководства организации, касающихся его деятельности;False;0
040.rtf;rights;"По вопросам, находящимся в его компетенции вносить на рассмотрение руководства организации предложения по улучшению деятельности организации и совершенствованию методов работы; замечания по деятельности сотрудников организации; варианты устранения имеющихся в деятельности организации недостатков";False;0
040.rtf;rights;Запрашивать лично или по поручению руководства организации от руководителей подразделений и специалистов информацию и документы, необходимые для выполнения его должностных обязанностей;False;0
040.rtf;rights;Привлекать специалистов всех (отдельных) структурных подразделений к решению задач, возложенных на него (если это предусмотрено положениями о структурных подразделениях, если нет  то с разрешения руководителя);False;0
040.rtf;rights;Требовать от руководства организации оказания содействия в исполнении им его должностных обязанностей и прав;False;0
040.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией  в пределах, определенных действующим трудовым законодательством Российской Федерации;False;0
040.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;False;0
040.rtf;respons;За причинение материального ущерба  в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;False;0
041.rtf;common;Главный редактор относится к категории руководителей;True;0
041.rtf;common;На должность главного редактора назначается лицо, имеющее высшее профессиональное образование и стаж работы по специальности не менее лет;True;0
041.rtf;common;Назначение на должность главного редактора и освобождение от нее производится приказом директора предприятия по представлению заведующего редакционноиздательским отделом;True;0
041.rtf;common;Главный редактор должен знать:;True;0
041.rtf;common;Законодательные и нормативные правовые акты, руководящие материалы, определяющие основные направления развития соответствующей отрасли экономики, науки и техники;True;0
