;filename;section;text;light
17905;603.rtf;respons;Организацию погрузочно-разгрузочных работ;0.05
17906;603.rtf;respons;Правила и порядок хранения и складирования ТМЦ, положения и инструкции по их учету;0.04
17907;603.rtf;respons;Правила внутреннего трудового распорядка, основы трудового законодательства, правила и нормы охраны труда, техники  безопасности, производственной санитарии и противопожарной за щиты;0.03
17908;603.rtf;respons;Свойства выпускаемой (получаемой) продукции (товара) и требования к ее хранению;0.06
17909;603.rtf;respons;Настоящую должностную инструкцию;0.01
17910;603.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией, - в пределах, определенных действующим трудовым законодательством Российской Федерации;0.01
17911;603.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации.;0.03
17912;603.rtf;respons;За причинение материального ущерба  в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;0.03
17913;603.rtf;respons;За невыполнение приказов, указаний и распоряжений руководства фирмы;0.04
17914;603.rtf;respons;"За несоблюдение норм, правил и требований складирования и хранения вверенной ему продукции (товара);";0.05
17915;603.rtf;respons;СОГЛАСОВАНО:;0.05
17916;603.rtf;respons;Начальник юридического отдела					СИ. Зыкова;0.06
17917;603.rtf;respons;Ознакомлен:;0.05
17918;603.rtf;rights;Заведующий складом вправе:;0.88
17919;603.rtf;rights;Знакомиться  с проектами решений руководства предприятия, касающихся складского хозяйства предприятия;0.04
17920;603.rtf;rights;Вносить на рассмотрение руководства предприятия предложения по улучшению деятельности  склада;0.04
17921;603.rtf;rights;Осуществлять взаимодействие с руководителями всех структурных подразделений предприятия;0.07
17922;603.rtf;rights;Подписывать и визировать документы в пределах своей компетенции;0.03
17923;603.rtf;rights;Вносить предложения о премировании (депремировании), предоставлении иных материальных льгот, а также о наложении дисциплинарного (материального) взыскания на подчиненных ему работников	  Требовать от любых лиц соблюдения правил и требований хранения, размещения  готовой  продукции (товара). При отказе выполнять данные требования немедленно извещать об этом генерального  директора фирмы.;0.29
17924;603.rtf;rights;Требовать от компетентных должностных лиц создание условий для хранения продукции (товара);0.04
17925;603.rtf;rights;"Проверять и направлять деятельность работающего персонала, давать обязательные для подчиненных распоряжения и указания в пределах своей компетенции;";0.02
17926;603.rtf;rights;"Требовать от подчиненных соблюдения правил и требований размещения и хранения готовой(получаемой) продукции (товара);";0.21
17927;603.rtf;rights;"Вносить предложения руководству фирмы об организации складского хозяйства, совершенствования структуры и работы железнодорожного участка;";0.05
17928;603.rtf;rights;Отстранять от работы лиц, находящихся в алкогольном состоянии, нарушающих правила охраны труда и техники безопасности, производственной дисциплины, отказавшихся исполнять служебные обязанности, о чем немедленно сообщать руководству фирмы;0.1
17929;604.rtf;common;Заместитель руководителя ТСХ относится к категории руководителей;0.03
17930;604.rtf;common;На должность Заместителя руководителя ТСХ назначается лицо, имеющее высшее профессиональное образование и опыт работы по профилю не менее лет или среднее профессиональное образование и стаж работы по организации транспортного обслуживания предприятия не менее лет;0.01
17931;604.rtf;common;Назначение на должность Заместителя руководителя ТСХ с обязательным заключением Договора о полной индивидуальной материальной ответственности и освобождение от нее производится приказом Генерального директора предприятия;0.03
17932;604.rtf;common;Заместитель руководителя ТСХ должен знать:;0.89
17933;604.rtf;common;Постановления, распоряжения, приказы, другие руководящие и нормативные документы вышестоящих и других органов, касающиеся деятельности транспортной службы;0.02
17934;604.rtf;common;Устав автомобильного транспорта;0.02
17935;604.rtf;common;Устройство, назначение, конструктивные особенности, технико-эксплуатационные данные подвижного состава;0.02
17936;604.rtf;common;Правила технической эксплуатации подвижного состава автотранспортных средств;0.02
17937;604.rtf;common;Технологию и организацию технического обслуживания и ремонта автотранспорта;0.02
17938;604.rtf;common;Технические условия погрузки и крепления грузов;0.03
17939;604.rtf;common;Правила оформления (в тч. таможенного) грузов, правила перевозки грузов.;0.02
17940;604.rtf;common;Нормы простоя транспортных средств и контейнеров под грузовыми операциями;0.02
17941;604.rtf;common;Правила техники безопасности и производственной санитарии при погрузочно-разгрузочных работах;0.02
17942;604.rtf;common;Стандарты на условия транспортирования и упаковку грузов;0.03
17943;604.rtf;common;Основы экономики, прогрессивной организации производства и труда;0.02
17944;604.rtf;common;Порядок ведения учета и отчетности по подвижному составу и эксплуатационным материалам;0.04
17945;604.rtf;common;Правила эксплуатации вычислительной техники;0.02
17946;604.rtf;common;Правила дорожного движения;0.02
17947;604.rtf;common;Законодательство о труде;0.02
17948;604.rtf;common;Правила внутреннего трудового распорядка;0.02
17949;604.rtf;common;Правила и нормы охраны труда, техники безопасности, производственной санитарии и противопожарной защиты;0.02
17950;604.rtf;common;Заместитель руководителя ТСХ подчиняется непосредственно Руководителю ТСХ;0.66
17951;604.rtf;tasks;Заместитель руководителя ТСХ:;0.82
17952;604.rtf;tasks;Разрабатывает годовые, квартальные, месячные и оперативные планы-графики транспортных перевозок на основе планов получения поставок и отгрузки продукции, планов сбыта;0.7
17953;604.rtf;tasks;Организует внедрение централизованных межорганизационных и внутриорганизационных перевозок;0.87
17954;604.rtf;tasks;Определяет потребность и производит расчеты на необходимые предприятию транспортные средства, погрузочно-разгрузочное оборудование, ремонтное оборудование, запасные части;0.87
17955;604.rtf;tasks;Осуществляет руководство передачей материальных ресурсов на склады предприятия и передачей готовой продукции на склады покупателей;0.88
17956;604.rtf;tasks;Обеспечивает контроль за рациональным использованием транспортных средств в соответствии с установленными нормами их грузоподъемности и вместимости;0.96
17957;604.rtf;tasks;Организует справочно-информационную работу в службе о прибывающих и отправляемых грузах, сроках доставки, условиях перевозки и других вопросах перевозочных, погрузочно-разгрузочных и коммерческих операций;0.86
17958;604.rtf;tasks;Организует, корректирует и контролирует выполнение оперативных планов работы по погрузке, выгрузке и централизованному завозу-вывозу грузов на рабочий день;0.92
17959;604.rtf;tasks;Разрабатывает, осуществляет и контролирует выполнение мероприятий, обеспечивающих сокращение простоя транспорта под грузовыми операциями, увеличение пропускной способности и рациональное использование складов, площадок и путей подъезда автотранспорта, рациональное использование погрузочно-разгрузочных машин, механизмов и транспортных средств;0.98
17960;604.rtf;tasks;Руководит разработкой и контролирует внедрение мероприятий по ликвидации и предупреждению несохранности грузов при перевозках, погрузке, выгрузке, сортировке и хранении;0.96
17961;604.rtf;tasks;Обеспечивает исправное содержание мест производства погрузочно-разгрузочных работ, автоподъездов, весовых приборов и других средств контроля;0.96
17962;604.rtf;tasks;Контролирует соблюдение работниками службы производственной и трудовой дисциплины, выполнение ими должностных инструкций, правил и норм по охране труда, технике безопасности, производственной санитарии и пожарной безопасности;0.84
17963;604.rtf;tasks;Руководит работниками службы;0.82
17964;604.rtf;tasks;Выезжает в командировки при необходимости;0.66
17965;604.rtf;tasks;Ведет установленную отчетность;0.75
17966;604.rtf;tasks;Принимает участие в подборе специалистов ТСХ;0.78
17967;604.rtf;respons;При увольнении (расторжении трудового договора) передает товарно-материальные ценности, находящиеся у него на учете, лицу, назначенному в установленном порядке, по акту с инвентаризацией;0.52
17968;604.rtf;respons;Выполняет другие распоряжения руководства;0.09
17969;604.rtf;respons;За ненадлежащее исполнение и/или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией  в пределах, определенных действующим Трудовым Кодексом Российской Федерации;0.01
17970;604.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;0.03
17971;604.rtf;respons;За причинение материального ущерба  в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;0.03
17972;604.rtf;respons;За результаты и эффективность деятельности транспортной службы ТСХ;0.05
17973;604.rtf;respons;За работу подчиненных ему служб (подразделений) предприятия по вопросам, входящим в обязанности транспортной службы ТСХ;0.06
17974;604.rtf;respons;За недостоверную информацию о состоянии выполнения планов работ ТСХ;0.06
17975;604.rtf;respons;За невыполнение приказов, распоряжений и поручений руководства предприятия;0.03
17976;604.rtf;respons;За непринятие мер по пресечению выявленных нарушений правил техники безопасности, противопожарным и другим правилам создающих угрозу деятельности предприятия, его работникам;0.04
17977;604.rtf;respons;За необеспечение соблюдения трудовой и исполнительской дисциплины работниками подчиненных служб (подразделений) предприятия;0.08
17978;604.rtf;respons;СОГЛАСОВАНО;0.05
17979;604.rtf;respons;Заместитель Генерального директора ОАО «Агат»;0.09
17980;604.rtf;rights;Заместитель руководителя ТСХ вправе:;0.78
17981;604.rtf;rights;Знакомиться с проектами решений руководства, касающимися транспортного обеспечения предприятия;0.04
17982;604.rtf;rights;Вносить на рассмотрение руководства предприятия предложения по улучшению транспортного обеспечения предприятия;0.04
17983;604.rtf;rights;Осуществлять взаимодействие с руководителями всех структурных подразделений предприятия;0.07
17984;604.rtf;rights;Подписывать и визировать документы в пределах своей компетенции;0.03
17985;604.rtf;rights;Вносить предложения о поощрении отличившихся работников, наложении взысканий на нарушителей производственной и трудовой дисциплины;0.05
17986;604.rtf;rights;Требовать от руководства предприятия оказания содействия в исполнении своих должностных обязанностей и прав;0.01
17987;605.rtf;position;ИНЖЕНЕР по охране труда и технике;0.05
17988;605.rtf;position;безопасности отдела ГЛАВНЫЙ ИНЖЕНЕР;0.07
17989;605.rtf;common;Инженер по охране труда и технике безопасности отдела главного инженера службы начальника производства (далее инженер по охране труда и технике безопасности) относится к категории специалистов;0.02
17990;605.rtf;common;Назначение на должность инженера по охране труда и технике безопасности и увольнение производится приказом директора ООО «Сервисные услуги» по представлению главного инженера;0.02
17991;605.rtf;common;Инженер по охране труда и техники безопасности непосредственно подчиняется главному инженеру;0.11
17992;605.rtf;common;"Инженер по охране труда и техники безопасности в своей работе руководствуется: целями предприятия; действующим трудовым законодательством РФ; приказами и распоряжениями вышестоящего руководства предприятия; законодательными и нормативными правовыми актами, методическими материалами по вопросам охрану труда; правилами и нормами по охране труда, техники безопасности, правилами внутреннего трудового распорядка, действующими на предприятии";0.12
17993;605.rtf;common;"Инженер по охране труда и технике безопасности должен знать: цели предприятия; законодательные и нормативные правовые акты, методические материалы по вопросам охраны труда, основные технологические процессы производства продукции предприятия; методы изучения условий труда на рабочих местах; психофизиологические требования к работникам, исходя из категории тяжести работ; ограничения применения труда женщин, работников, переведенных на легкий труд; особенности эксплуатации оборудования, применяемого на предприятии; порядок и сроки составления отчетности о выполнении мероприятий по охране труда; основы трудового законодательства; основы экономики и организации производства, труда и управления; правила и нормы охраны труда, техники безопасности и противопожарной защиты, стандарт предприятия в области охраны труда и техники безопасности; правила внутреннего трудового распорядка, действующие на предприятии";0.68
17994;605.rtf;tasks;На инженера по охране труда и технике безопасности:;0.69
17995;605.rtf;tasks;Учет и анализ состояния и причин производственного травматизма, профессиональных заболеваний и заболеваний, обусловленных производственными факторами;0.83
17996;605.rtf;tasks;Оказание помощи подразделениям в организации и проведении измерений параметров опасных и вредных производственных факторов, в оценке травмобезопасности оборудования, приспособлений;0.77
17997;605.rtf;tasks;Организация, методическое руководство аттестацией рабочих мест по условиям труда, сертификацией работ по охране труда и контроль за их проведением;0.79
17998;605.rtf;tasks;Проведение совместно с представителями соответствующих подразделений или иных уполномоченных работниками представительных органов проверок, обследований технического состояния зданий, сооружений, оборудования, машин и механизмов, приспособлений, средств коллективной и индивидуальной защиты работников, состояния санитарно - технических устройств, работы вентиляционных систем на соответствие требованиям охраны труда;0.86
17999;605.rtf;tasks;Участие в работе комиссий по приемке в эксплуатацию законченных строительством или реконструированных объектов производственного назначения, а также в работе комиссий по приемке из ремонта установок, агрегатов, станков и другого оборудования в части соблюдения требований охраны труда;0.91
18000;605.rtf;tasks;Согласование разрабатываемой в организации проектной, конструкторской, технологической и другой документации в части требований охраны труда;0.68
18001;605.rtf;tasks;"Разработка совместно с другими подразделениями планов, программ по улучшению условий и охраны труда, предупреждению производственного травматизма, профессиональных заболеваний, заболеваний, обусловленных производственными факторами; оказание организационно - методической помощи по выполнению запланированных мероприятий";0.88
18002;605.rtf;tasks;Оказание помощи руководителям подразделений в составлении списков профессий и должностей, в соответствии с которыми работники должны проходить обязательные предварительные и периодические медицинские осмотры;0.79
18003;605.rtf;tasks;"Организация расследования несчастных случаев на производстве в соответствии с Положением о расследовании и учете несчастных случаев на производстве, утвержденным Постановлением Правительства Российской Федерации от  марта  г N .; оформление и хранение документов, касающихся требований охраны труда (актов по форме Н-и других документов по расследованию несчастных случаев на производстве, протоколов измерений параметров опасных и вредных производственных факторов, оценки оборудования по фактору травмобезопасности, материалов аттестации рабочих мест по условиям труда, сертификации работ по охране труда и др.), в соответствии с установленными сроками.";0.86
18004;605.rtf;tasks;Участие в подготовке документов для назначения выплат по страхованию в связи с несчастными случаями на производстве.;0.8
18005;605.rtf;tasks;Составление отчетности по охране и условиям труда по формам, установленным Госкомстатом России.;0.73
18006;605.rtf;tasks;Проведение вводного инструктажа по охране труда со всеми лицами, поступающими на работу (в том числе временно).;0.72
18007;605.rtf;tasks;Консультирование руководителей предприятия по вопросам охраны труда работников.;0.7
18008;605.rtf;tasks;Составление (при участии руководителей подразделений) перечней профессий и видов работ, на которые должны быть разработаны инструкции по охране труда. Разработка и пересмотр инструкций по охране труда, стандартов организации системы стандартов безопасности труда (ССБТ).;0.6
18009;605.rtf;tasks;Доведение до сведения работников действующих законов и иных нормативных правовых актов об охране труда Российской Федерации и соответствующего субъекта Российской Федерации, коллективного договора, соглашения по охране труда организации.;0.5
18010;605.rtf;tasks;Осуществление контроля за:;0.77
18011;605.rtf;tasks;"соблюдением работниками требований законов и иных нормативных правовых актов об охране труда Российской Федерации и соответствующего субъекта Российской Федерации, коллективного договора, соглашения по охране труда, других локальных нормативных правовых актов организации;";0.63
18012;605.rtf;tasks;"обеспечением и правильным применением средств индивидуальной и коллективной защиты;";0.76
18013;605.rtf;tasks;"соблюдением Положения о расследовании и учете несчастных случаев на производстве, утвержденного Постановлением Правительства Российской Федерации от  марта  г. N .;";0.88
18014;605.rtf;tasks;"выполнением мероприятий, предусмотренных программами, планами по улучшению условий и охраны труда, а также за принятием мер по устранению причин, вызвавших несчастный случай на производстве (информация из акта по форме Н-, выполнением предписаний органов государственного надзора и контроля за соблюдением требований охраны труда, других мероприятий по созданию безопасных условий труда;";0.93
18015;605.rtf;tasks;"эффективностью работы тепловых и вентиляционных систем;";0.72
18016;605.rtf;tasks;"состоянием предохранительных приспособлений и защитных устройств;";0.75
18017;605.rtf;tasks;"своевременным проведением всех видов инструктажа по охране труда;";0.73
18018;605.rtf;tasks;"организацией хранения, выдачи, спец. одежды, спец. обуви и других средств индивидуальной и коллективной защиты;";0.75
18019;605.rtf;tasks;"санитарно - гигиеническим состоянием производственных и вспомогательных помещений;";0.75
18020;605.rtf;tasks;". организацией рабочих мест в соответствии с требованиями охраны труда;";0.7
18021;605.rtf;tasks;. использованием труда женщин и лиц моложе  лет в соответствии с законодательством.;0.75
18022;605.rtf;rights;Инженер по охране труда и техники безопасности имеет право:;0.78
18023;605.rtf;rights;В любое время суток беспрепятственно посещать и осматривать производственные, служебные помещения организации, знакомиться в пределах своей компетенции с документами по вопросам охраны труда;0.04
18024;605.rtf;rights;Предъявлять руководителям подразделений, обязательные для исполнения предписания об устранении выявленных при проверках нарушений требований охраны труда и контролировать их выполнение;0.05
18025;605.rtf;rights;Предупреждать руководителей подразделений о необходимости отстранения от работы лиц, не имеющих допуска к выполнению данного вида работ, не прошедших в установленном порядке предварительных и периодических медицинских осмотров, инструктажа по охране труда, не использующих в своей работе предоставленных средств индивидуальной защиты, а также нарушающих требования законодательства об охране труда;0.1
18026;605.rtf;rights;Направлять руководителю организации предложения о привлечении к ответственности должностных лиц, нарушающих требования охраны труда;0.01
18027;605.rtf;rights;Запрашивать и получать от руководителей подразделений необходимые сведения, информацию, документы по вопросам охраны труда, требовать письменные объяснения от лиц, допустивших нарушения законодательства об охране труда;0.02
18028;605.rtf;rights;Привлекать по согласованию с руководителем организации и руководителями подразделений соответствующих специалистов организации к проверкам состояния условий и охраны труда;0.04
18029;605.rtf;rights;Представительствовать по поручению руководителя организации в государственных и общественных организациях при обсуждении вопросов охраны труда;0.03
18030;605.rtf;respons;Правильное и своевременное оформление документов;0.06
18031;605.rtf;respons;Своевременность и достоверность представляемых отчетов, форм, бланков;0.07
18032;605.rtf;respons;Соблюдение морально-этических норм при работе с персоналом и посетителями;0.09
18033;605.rtf;respons;Соблюдение трудового законодательства РФ;0.1
18034;605.rtf;respons;Соблюдение правил и норм охраны труда, техники безопасности и противопожарной защиты, а также правил внутреннего трудового распорядка;0.1
18035;605.rtf;respons;Ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией, - в пределах, определенных действующим трудовым законодательством Российской Федерации;0.01
18036;605.rtf;respons;Правонарушения, совершенные в процессе осуществления своей деятельности, - в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;0.03
18037;605.rtf;respons;Причинение материального ущерба - в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;0.03
18038;606.rtf;position;ИНЖЕНЕР  (сметчика)  производственного отдела;0.06
18039;606.rtf;position;Заместитель генерального ДИРЕКТОР;0.09
18040;606.rtf;common;Инженер (сметчик) производственного отдела осуществляет работу по проверке смет, расчетов, калькуляций по строительным работам, составляет сметы на дополнительные работы, осуществляет проверку формы КС-на соответствие стоимости выполненным работам;0.22
18041;606.rtf;common;Инженер (сметчик) производственного отдела назначается и освобождается от должности приказом заместителя генерального директора по персоналу по представлению начальника производственного отдела;0.04
18042;606.rtf;common;Инженер (сметчик) производственного отдела  подчиняется непосредственно начальнику производственного отдела;0.23
18043;606.rtf;common;Дополнительные распоряжения инженер (сметчик) производственного отдела может получить от:;0.02
18044;606.rtf;common;генерального директора;0.02
18045;606.rtf;common;главного инженера;0.03
18046;606.rtf;common;Указания этих должностных лиц исполняется только в том  случае, если они не противоречат указаниям непосредственного руководителя;0.01
18047;606.rtf;respons;Работа на данной должности требует от работника следующей квалификации:;0.05
18048;606.rtf;respons;Образование:                            высшее экономическое;0.04
18049;606.rtf;respons;Минимальный стаж работы:  год по специальности;0.05
18050;606.rtf;respons;В своей работе инженер (сметчик) производственного отдела  руководствуется:;0.08
18051;606.rtf;respons;действующим законодательством;0.05
18052;606.rtf;respons;уставом предприятия;0.04
18053;606.rtf;respons;приказами и распоряжениями Общества;0.04
18054;606.rtf;respons;распоряжениями администрации предприятия;0.03
18055;606.rtf;respons;нормативно-технической документацией;0.05
18056;606.rtf;respons;настоящей должностной инструкцией;0.01
18057;606.rtf;respons;Инженер (сметчик) производственного отдела  должен знать:;0.72
18058;606.rtf;respons;"руководящие методические и нормативные материалы по проектированию, строительству и эксплуатации объектов;";0.06
18059;606.rtf;respons;"организацию разработки проектно-сметной документации, порядок ее согласования и утверждения;";0.06
18060;606.rtf;respons;"основы технологии строительства;";0.06
18061;606.rtf;respons;"правила обеспечения договоров подряда;";0.05
18062;606.rtf;respons;"состав, содержание, порядок разработки и согласования смет;";0.09
18063;606.rtf;respons;"правила финансирования строительства;";0.06
18064;606.rtf;respons;"планово-учетную документацию;";0.05
18065;606.rtf;respons;"перспективы технического развития Общества;";0.05
18066;606.rtf;respons;"строительные нормы и правила;";0.05
18067;606.rtf;respons;"порядок приемки объектов, законченных строительством, и методы контроля их качества;";0.08
18068;606.rtf;respons;"основы экономики, организации производства, труда и управления;";0.05
18069;606.rtf;respons;"основы трудового законодательства;";0.05
18070;606.rtf;respons;правила и нормы охраны труда;0.04
18071;606.rtf;respons;Выполнение всех обязанностей и достижение поставленных целей, а также за не полное использование прав, предусмотренных настоящей должностной инструкцией;0.03
18072;606.rtf;respons;Достоверную информацию о состоянии выполнения полученных заданий и поручений, нарушение сроков их исполнения;0.06
18073;606.rtf;respons;Выполнение приказов и распоряжений администрации предприятия;0.03
18074;606.rtf;respons;Представление документов (информации) в указанные сроки;0.05
18075;606.rtf;respons;Нарушение правил внутреннего распорядка, правил противопожарной безопасности и техники безопасности, установленных на предприятии;0.03
18076;606.rtf;tasks;Осуществление  контроля за соответствием стоимости выполненных  строительно-монтажных работ их объему и качеству, выполненных по проектам, сметам, строительным нормам и техническим условиям;0.82
18077;606.rtf;tasks;Принимает участие в подготовке и оформлении договоров подряда и субподряда на капитальное строительство в пределах своих должностных обязанностей;0.68
18078;606.rtf;tasks;Приемка и выдача комплектной и качественной проектно-сметной документации;0.77
18079;606.rtf;tasks;Осуществлять проверку сметной документации на строительство объектов, расчет стоимости, учет выполненных работ;0.93
18080;606.rtf;tasks;Осуществлять составление сметной документации на дополнительные работы;0.87
18081;606.rtf;tasks;Осуществлять проверку получаемой от заказчика сметной документации и подготовку заключений  о ее качестве;0.9
18082;606.rtf;tasks;Совместно с представителями субподрядных организаций, согласовывать с проектной организацией и заказчиком сметы, калькуляции стоимости материалов и тп.;0.85
18083;606.rtf;tasks;Составлять сметы расходов по затратам, не предусмотренным единичными расценками и нормами накладных расходов, согласовывать их при необходимости с заказчиком;0.77
