;filename;section;text;light
16171;562.rtf;rights;Администратор имеет право:;0.84
16172;562.rtf;rights;"запрашивать от структурных подразделений Общества необходимые сведения о состоянии оборудования, наличия и расходования материалов;";0.06
16173;562.rtf;rights;"вносить на рассмотрение руководства предложения, направленные на улучшение его работы;";0.05
16174;562.rtf;rights;"требовать от руководства создания нормальных условий для выполнения служебных обязанностей;";0.06
16175;562.rtf;rights;принимать решения в рамках своей компетенции;0.04
16176;562.rtf;tasks;"обеспечение хозяйственной деятельности Общества;";0.73
16177;562.rtf;tasks;"контроль за рациональным расходованием материалов и средств;";0.81
16178;562.rtf;tasks;ведение учета в рамках своей компетенции и предоставление установленных форм отчетности;0.77
16179;562.rtf;tasks;ОБЯЗАННОСТИ;0.74
16180;562.rtf;tasks;Администратор:;0.74
16181;562.rtf;tasks;"обеспечивает контроль за сохранностью материальных ценностей;";0.92
16182;562.rtf;tasks;"принимает меры по предотвращению и ликвидации конфликтных ситуаций;";0.83
16183;562.rtf;tasks;"рассматривает претензии, связанные с неудовлетворительным обслуживанием клиентов Общества сотрудниками Общества, проводит необходимые организационно-технические мероприятия;";0.83
16184;562.rtf;tasks;"осуществляет контроль за соответствующим оформлением помещений, следит за размещением, обновлением и состоянием рекламы внутри помещения и на здании;";0.95
16185;562.rtf;tasks;"обеспечивает чистоту и порядок в помещении и на прилегающей к нему или зданию территории;";0.9
16186;562.rtf;tasks;"контролирует соблюдение подчиненными работниками трудовой дисциплины, правил и норм охраны труда;";0.89
16187;562.rtf;tasks;"информирует руководство об имеющихся недостатках в обслуживании посетителей, принимаемых мерах по их ликвидации;";0.83
16188;562.rtf;tasks;"следит за чистотой и порядком в офисе, контролирует исправность технических средств и оборудования, осуществляя с этой целью взаимодействие со службами арендодателя;";0.94
16189;562.rtf;tasks;"производит закупку офисной мебели, оборудования канцелярских и хозяйственных товаров;";0.82
16190;562.rtf;tasks;"организовывает и контролирует работу уборщицы;";0.85
16191;562.rtf;tasks;"организовывает поздравления сотрудников, партнеров и клиентов Общества с праздничными датами и в других необходимых случаях;";0.74
16192;562.rtf;tasks;"осуществляет взаимодействие с арендодателем по вопросам коммунального обслуживания арендуемых площадей;";0.87
16193;562.rtf;tasks;"организует своевременный ремонт оборудования;";0.88
16194;562.rtf;tasks;"получает и хранит канцелярские принадлежности, необходимые хозяйственные материалы, оборудование и инвентарь, обеспечивает ими структурные подразделения Общества;";0.91
16195;562.rtf;tasks;"составляет установленную отчетность;";0.74
16196;562.rtf;tasks;организует питание работников во время обеденного перерыва;0.93
16197;562.rtf;respons;"своевременность приобретения необходимых в работе Общества материалов;";0.05
16198;562.rtf;respons;"сохранность документации;";0.05
16199;562.rtf;respons;"правильность составления и своевременность предоставления отчетов Начальнику Административно-хозяйственного отдела;";0.05
16200;562.rtf;respons;"разглашение сведений, составляющих коммерческую тайну Общества и иных сведений, ставших известными в ходе работы;";0.05
16201;562.rtf;respons;"сохранность имущества, предоставляемого ему Обществом для осуществления своих функций;";0.04
16202;562.rtf;respons;невыполнение требований настоящей инструкции;0.05
16203;562.rtf;respons;ВЗАИМООТНОШЕНИЯ ПО ДОЛЖНОСТИ;0.05
16204;562.rtf;respons;Администратор в рамках исполнения данной инструкции взаимодействует с:;0.05
16205;562.rtf;respons;"Начальником Административно-хозяйственного отдела - по вопросам, входящим в его компетенцию, но требующих согласования с вышестоящим руководителем;";0.03
16206;562.rtf;respons;всеми структурными подразделениями Общества по вопросам получения:;0.04
16207;562.rtf;respons;"заявок на обеспечение мебелью, хозяйственным инвентарем, средствами механизации управленческого труда, оборудованием, канцелярскими принадлежностями и тп.;";0.04
16208;562.rtf;respons;"отчетов об использовании материальных ресурсов;";0.05
16209;562.rtf;respons;"заявок на хозяйственное обслуживание проводимых совещаний, конференций, семинаров и других мероприятий;";0.08
16210;562.rtf;respons;"заявок на проведение ремонтных работ;";0.05
16211;562.rtf;respons;заявок на организацию питания работников во время обеденных перерывов;0.09
16212;562.rtf;respons;всеми структурными подразделениями по вопросам представления:;0.04
16213;562.rtf;respons;"материальных ресурсов (мебели, хозяйственных материалов, оборудования, инвентаря и тп.) по заявкам структурных подразделений;";0.05
16214;562.rtf;respons;Управлением учета и отчетности по вопросам получения:;0.07
16215;562.rtf;respons;"данных учета имущества, обязательств и хозяйственных операций, поступающих основных средств и товарно-материальных ценностей;";0.08
16216;562.rtf;respons;"сведений о движении материальных средств;";0.06
16217;562.rtf;respons;Управлением учета и отчетности по вопросам представления:;0.07
16218;562.rtf;respons;"заключений по соблюдению лимитов на отпуск материальных ресурсов и их расходованием в структурных подразделениях Общества по прямому назначению;";0.12
16219;562.rtf;respons;"предложений по реализации излишнего оборудования и тп.;";0.06
16220;562.rtf;respons;"данных учета движения материальных ресурсов на складах Общества;";0.07
16221;562.rtf;respons;"смет расходов на содержание зданий и помещений, в которых расположены структурные подразделения Общества, включая оборудование (лифты, освещение, системы отопления, вентиляции и др);";0.05
16222;562.rtf;respons;смет расходов на приобретение мебели, хозяйственных материалов, оборудования, инвентаря, и тд.;0.05
16223;562.rtf;respons;установленной отчетности;0.05
16224;562.rtf;respons;Юридическим управлением по вопросам получения:;0.04
16225;562.rtf;respons;"консультаций по правовым вопросам;";0.04
16226;562.rtf;respons;"разъяснений действующего законодательства;";0.05
16227;562.rtf;respons;заключений о соответствии действующему законодательству представленных на правовую экспертизу документов;0.05
16228;562.rtf;respons;Юридическим управлением по вопросам представления:;0.04
16229;562.rtf;respons;"документов на правовую экспертизу и для визирования;";0.03
16230;562.rtf;respons;запросов по правовым вопросам;0.04
16231;562.rtf;respons;Секретарем-референтом  передает документы на тиражирование и отправку, получает документы, поступившие в его адрес;0.06
16232;562.rtf;respons;VII ОЦЕНКА ДЕЯТЕЛЬНОСТИ;0.05
16233;562.rtf;respons;Основными критериями оценки деятельности Администратора являются своевременность и правильность исполнения поручений и требований настоящей Инструкции;0.03
16234;562.rtf;respons;ПОРЯДОК ПЕРЕСМОТРА ДОЛЖНОСТНОЙ ИНСТРУКЦИИ;0.02
16235;562.rtf;respons;Настоящая инструкция может быть пересмотрена в случаях:;0.05
16236;562.rtf;respons;"изменения структуры Общества;";0.05
16237;562.rtf;respons;"изменения функций Административно-хозяйственного отдела;";0.05
16238;562.rtf;respons;"изменения функций Администратора;";0.05
16239;562.rtf;respons;Начальник Административно-;0.05
16240;562.rtf;respons;хозяйственного отдела								РВ. Кретова;0.05
16241;562.rtf;respons;С инструкцией ознакомлен:;0.05
16242;562.rtf;respons;Администратор АХО				СМ. Жук;0.05
16243;562.rtf;respons;.;0.05
16244;563.rtf;tasks;На административного помощника, как правило, возлагается обязанность по составлению разнообразных финансовых, статистических отчетов, подготовке докладов, проектов приказов и тд.;0.7
16245;563.rtf;tasks;В некоторых случаях административный помощник может представлять интересы руководителя, выступать от его имени, проводить технические переговоры, не требующие немедленного принятия решений, сообщать об их итогах руководителю, доводить отдельные решения руководителя до персонала, выполнять секретарские обязанности и тд.;0.82
16246;563.rtf;tasks;Иногда его полномочия могут носить более широкий характер и фактически представлять собой первый (низовой) уровень административного руководства;0.73
16247;563.rtf;tasks;ИНСТРУКЦИЯ;0.74
16248;563.rtf;tasks;АДМИНИСТРАТИВНОГО ПОМОЩНИКАУТВЕРЖДАЮ;0.74
16249;563.rtf;tasks;(наименование организации);0.74
16250;563.rtf;tasks;"ДОЛЖНОСТНАЯ ИНСТРУКЦИЯ(директор; иное должностное лицо)";0.57
16251;563.rtf;tasks;. № (подпись)(расшифровка подписи);0.74
16252;563.rtf;tasks;административному помощнику.;0.74
16253;563.rtf;tasks;Административный помощник:;0.74
16254;563.rtf;tasks;Планирует рабочий день руководителя (встречи, звонки, прием, пр).;0.71
16255;563.rtf;tasks;"Осуществляет техническое обеспечение деятельности руководителя (заказ транспорта, билетов; организацию встреч, переговоров; др)";0.86
16256;563.rtf;tasks;Выезжает по заданию руководителя в краткосрочные командировки для решения вопросов, обозначенных руководителем;0.71
16257;563.rtf;tasks;Сопровождает руководителя на встречах, в поездках, пр;0.71
16258;563.rtf;tasks;"Принимает участие в переговорах, деловых встречах, специальных приемах; ведет протоколы и иные документы, оформляющие ход и результат встреч, переговоров";0.83
16259;563.rtf;tasks;Осуществляет связь с предприятиями, государственными органами и органами местного самоуправления для решения вопросов, обозначенных руководителем и не требующим непосредственного участия руководителя;0.79
16260;563.rtf;tasks;"По поручению руководителя согласовывает отдельные вопросы с работниками структурных подразделений, доводит до них указания и распоряжения руководителя; контролирует исполнение указаний и распоряжений";0.82
16261;563.rtf;tasks;Осуществляет сбор материалов и информации, необходимых руководителю, подготавливает аналитические, информационные, справочные и иные материалы и представляет их руководителю;0.86
16262;563.rtf;tasks;Ведет делопроизводство, получает адресованные руководителю почтовые и телеграфные отправления, ведет их учет и регистрацию, передает руководителю;0.79
16263;563.rtf;tasks;Ведет запись на прием к руководителю, организует прием посетителей.;0.82
16264;563.rtf;tasks;Получает по поручению руководителя в государственных органах, органах местного самоуправления документы и информацию, необходимые руководителю.;0.71
16265;563.rtf;tasks;Выполняет разовые поручения руководителя по организации работы персонала по определенному руководителем направлению.;0.8
16266;563.rtf;tasks;Выполняет иные поручения руководителя в рамках служебных отношений.;0.81
16267;563.rtf;common;Административный помощник относится к категории специалистов;0.03
16268;563.rtf;common;На должность административного помощника назначается лицо, имеющее профессиональное (техническое, экономическое,;0.03
16269;563.rtf;common;"(высшее; среднее)";0.03
16270;563.rtf;common;юридическое, пр) образование, стаж административной работы не менеелет в;0.02
16271;563.rtf;common;"(лет; лет; др) (указать направление)";0.03
16272;563.rtf;common;сфере бизнеса;0.03
16273;563.rtf;common;Административный помощник должен знать:;0.83
16274;563.rtf;common;Структуру управления предприятием;0.02
16275;563.rtf;common;Внутреннюю и внешнюю политику предприятия;0.02
16276;563.rtf;common;Структуру и оборудование современного офиса;0.03
16277;563.rtf;common;Принципы представительства в государственных органах, органах местного самоуправления, сторонних организациях;0.03
16278;563.rtf;common;Принципы и методы администрирования;0.03
16279;563.rtf;common;Стандарты делопроизводства;0.03
16280;563.rtf;common;Основы этики и эстетики;0.03
16281;563.rtf;common;Правила делового общения;0.03
16282;563.rtf;common;Порядок систематизации, учета и ведения документации с использованием современных информационных технологий;0.03
16283;563.rtf;common;Правила внутреннего трудового распорядка.;0.02
16284;563.rtf;common;Назначение на должность административного помощника и освобождение от должности производится приказом руководителя предприятия;0.02
16285;563.rtf;common;Административный помощник подчиняется непосредственно руководителю предприятия;0.18
16286;563.rtf;rights;Административный помощник имеет право:;0.84
16287;563.rtf;rights;Подписывать и визировать документы в пределах своей компетенции;0.04
16288;563.rtf;rights;Запрашивать от руководства и специалистов подразделений предприятия информацию и документы, необходимые для выполнения его должностных обязанностей;0.02
16289;563.rtf;rights;Требовать от руководителя обеспечения организационно-технических условий и оформления установленных документов, необходимых для исполнения должностных обязанностей;0.02
16290;563.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией,  в пределах, установленных действующим трудовым законодательством Российской Федерации;0.02
16291;563.rtf;respons;За правонарушения, совершенные в процессе своей деятельности,  в пределах, установленных действующим административным, уголовным и гражданским законодательством Российской Федерации;0.04
16292;563.rtf;respons;За причинение материального ущерба предприятию  в пределах, установленных действующим трудовым и гражданским законодательством Российской Федерации;0.03
16293;564.rtf;common;Администратор офиса относится к категории специалистов;0.03
16294;564.rtf;common;На должность администратора офиса назначается лицо, имеющеепрофессиональное образование,;0.02
16295;564.rtf;common;"(высшее; среднее)";0.03
16296;564.rtf;common;опыт хозяйственной и административной работы не менее;0.02
16297;564.rtf;common;"(года; лет; лет; пр)";0.03
16298;564.rtf;common;Администратор офиса должен знать:;0.83
16299;564.rtf;common;Расположение офисных помещений;0.03
16300;564.rtf;common;Принципы планировки и оформления помещений офиса;0.02
16301;564.rtf;common;Правила и методы организации работы офиса;0.02
16302;564.rtf;common;Сферу деятельности работников офиса;0.03
16303;564.rtf;common;Этику взаимоотношений в рабочей группе;0.03
16304;564.rtf;common;Стандарты делопроизводства;0.03
16305;564.rtf;common;Принципы организации снабжения офиса;0.03
16306;564.rtf;common;Требования законодательства к хозяйственным договорам и порядок их заключения;0.03
16307;564.rtf;common;Техническое оснащение офиса;0.03
16308;564.rtf;common;Правила пользования оргтехникой.;0.03
16309;564.rtf;common;Принципы взаимоотношений с администрацией (комендатурой) здания, в котором располагаются офисные помещения.;0.03
16310;564.rtf;common;Основы эстетики, этики и социальной психологии.;0.03
16311;564.rtf;common;Правила внутреннего трудового распорядка.;0.02
16312;564.rtf;common;Основы трудового законодательства.;0.03
16313;564.rtf;common;Правила и нормы охраны труда, техники безопасности, производственной санитарии и противопожарной защиты.;0.02
16314;564.rtf;common;Назначение на должность администратора офиса и освобождение от должности производится приказом руководителя организации;0.03
16315;564.rtf;tasks;Администратор офиса:;0.74
16316;564.rtf;tasks;Обеспечивает подготовку офиса к рабочему дню (деактивирование системы охранной сигнализации, подключение офисной оргтехники и подготовка ее к эксплуатации, обеспечение офиса канцтоварами и расходными материалами);0.9
16317;564.rtf;tasks;Составляет сметы на материально-техническое обеспечение офиса;0.74
16318;564.rtf;tasks;"Оформляет необходимые документы для заключения договоров на: поставку канцтоваров, расходных материалов и иных товарно-материальных ценностей, необходимых для работы офиса; техническое обслуживание и ремонт оргтехники; иные услуги";0.83
16319;564.rtf;tasks;Осуществляет контроль за оформлением помещений, следит за подготовкой и выпуском рекламных и иных информационных материалов в офисе, предназначенных для выдачи посетителям;0.89
16320;564.rtf;tasks;Обеспечивает чистоту и порядок в помещениях офиса;0.9
16321;564.rtf;tasks;Осуществляет контроль за правильной эксплуатацией оргтехники и рациональным использованием канцтоваров и расходных материалов в офисе;0.89
16322;564.rtf;tasks;Устанавливает контакты с эксплуатационными службами, коммунальными организациями для ресурсообеспечения помещений офиса, проведения ремонтных и иных работ;0.75
16323;564.rtf;tasks;Обеспечивает надлежащее содержание и эксплуатацию помещений офиса в соответствии с правилами и нормами производственной санитарии и противопожарной защиты;0.89
16324;564.rtf;tasks;Организует заказ авиа- и железнодорожных билетов для сотрудников офиса, диспетчеризацию автотранспорта;0.87
16325;564.rtf;tasks;Организует делопроизводство офиса, прием входящих звонков и управление исходящими звонками.;0.87
16326;564.rtf;tasks;Организует эффективное и культурное обслуживание посетителей, обеспечивает создание для них комфортных условий, консультирует их по административным вопросам, предоставляет информационные и иные материалы (визитки, прайсы, буклеты, пр.).;0.97
16327;564.rtf;tasks;Подготавливает материально-техническую базу для проведения сложных переговоров с партнерами, клиентами, иными категориями посетителей.;0.74
16328;564.rtf;tasks;Ведет учет посетителей.;0.81
16329;564.rtf;tasks;Принимает меры к предотвращению и ликвидации конфликтных ситуаций.;0.83
16330;564.rtf;tasks;Выполняет отдельные служебные поручения своего непосредственного руководителя.;0.86
16331;564.rtf;tasks;Подготавливает офис к закрытию (отключает освещение и оргтехнику, активирует системы охранной сигнализации, пр.).;0.74
16332;564.rtf;rights;Администратор офиса имеет право:;0.84
16333;564.rtf;rights;Подписывать и визировать документы в пределах своей компетенции;0.04
16334;564.rtf;rights;Требовать от руководства предприятия обеспечения организационно-технических условий и оформления установленных документов, необходимых для исполнения должностных обязанностей;0.02
16335;564.rtf;respons;Вносить на рассмотрение руководителя предприятия предложения по улучшению работы офиса и предприятия в целом;0.04
16336;564.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией,  в пределах, установленных действующим трудовым законодательством Российской Федерации;0.02
16337;564.rtf;respons;За правонарушения, совершенные в процессе своей деятельности,  в пределах, установленных действующим административным, уголовным и гражданским законодательством Российской Федерации;0.04
16338;564.rtf;respons;За причинение материального ущерба предприятию  в пределах, установленных действующим трудовым законодательством Российской Федерации;0.03
16339;565.rtf;tasks;Бармен назначается на должность и освобождается от нее приказом предпринимателя без образования юридического лица МА.Снятовского.;0.67
16340;565.rtf;tasks;Бармен подчиняется непосредственно Заведующему баром;0.98
16341;565.rtf;tasks;Бармен в своей работе руководствуется: Правилами внутреннего трудового распорядка, Положением о ведении кассовых операций, установленных Правилами торговли, настоящей должностной инструкцией, приказами и распоряжениями руководства бара;0.55
16342;565.rtf;tasks;На должность бармена назначаются лица, имеющие специальную подготовку;0.74
16343;565.rtf;respons;ОСНОВНЫЕ ОБЯЗАННОСТИ;0.05
16344;565.rtf;respons;Бармен обязан:;0.05
16345;565.rtf;respons;Обслуживать посетителей на высоком уровне с предоставлением достаточного ассортимента продукции зарубежного и отечественного производства;0.05
16346;565.rtf;respons;Быть внимательным и вежливым, соблюдать правила внутреннего распорядка;0.05
16347;565.rtf;respons;Строго соблюдать кассовую дисциплину, знать и исполнять инструкцию по работе на кассово-операционной системе;0.34
16348;565.rtf;respons;Правильно производить расчеты с посетителями;0.06
16349;565.rtf;respons;Знать порядок составления заявок на необходимое количество и ассортимент напитков, закусок и других товаров, проводить учет и потребность в посуде;0.66
16350;565.rtf;respons;Своевременно получать товары и продукты со склада или производства;0.05
16351;565.rtf;respons;Знать сорта и виды отечественных и импортных товаров, а также их краткую товароведческую характеристику;0.55
16352;565.rtf;respons;Знать порядок составления и своевременно представлять в бухгалтерию по установленной форме отчеты о движении и остатке товаров, учитываемых в суммовом выражении;0.61
16353;565.rtf;respons;Проверять наличие маркировки винно-водочных изделий, получаемых со склада;0.07
16354;565.rtf;respons;Соблюдать установленную руководством форму одежды.;0.06
16355;565.rtf;respons;Обеспечивать надлежащее санитарное состояние торгового зала бара, подсобного помещения, торгово-технологического оборудования и инвентаря.;0.43
16356;565.rtf;respons;Заблаговременно предупреждать гостей об окончании обслуживания перед закрытием бара в установленное администрацией время.;0.39
16357;565.rtf;respons;Проходить медицинские осмотры в установленное время и передавать медицинские справки Заведующему баром.;0.19
16358;565.rtf;respons;Выполнять иные поручения Заведующего баром, связанные с его функциональными обязанностями.;0.06
16359;565.rtf;respons;Невыполнение требований должностной инструкции;0.02
16360;565.rtf;respons;Несоблюдение правил торговли;0.04
16361;565.rtf;respons;Отпуск блюд, напитков и др без применения контрольно-кассовых машин.;0.07
16362;565.rtf;respons;Расчеты с посетителями без применения контрольно-кассовых машин;0.05
16363;565.rtf;respons;Появление на рабочем месте без форменной одежды и в ненадлежащем состоянии;0.05
16364;565.rtf;respons;Нарушение режима работы;0.05
16365;565.rtf;respons;Сохранность вверенных ему материальных ценностей;0.05
16366;565.rtf;respons;Несоблюдение Правил внутреннего трудового распорядка;0.04
16367;565.rtf;respons;Невыполнение правил противопожарной безопасности и техники безопасности на рабочем месте;0.04
16368;565.rtf;respons;Несохранность платежных документов, а также товаров, посуды, инвентаря и оборудования.;0.08
16369;565.rtf;respons;Отсутствие необходимого запаса товаров в баре.;0.08
16370;565.rtf;respons;ДОЛЖЕН ЗНАТЬ;0.73
16371;565.rtf;respons;Бармен должен знать:;0.73
16372;565.rtf;respons;Данную должностную инструкцию, постановления, приказы и иные нормативные документы, касающиеся его деятельности распоряжения и приказы  руководства бара.;0.04
16373;565.rtf;respons;Действующие правила внутреннего трудового распорядка;0.04
16374;565.rtf;respons;Правила и нормы охраны труда, техники безопасности, производственной санитарии и противопожарной защиты;0.03
16375;565.rtf;respons;Действующие цены, используемые при продаже товаров;0.02
16376;565.rtf;respons;Рецептуру и этикет приготовления коктейлей и напитков, правила обслуживания клиентов    (в том числе иностранных) в баре;0.06
16377;565.rtf;respons;С должностной инструкцией ознакомлен(а);0.02
16378;565.rtf;rights;Требовать от Заведующего баром создания необходимых условий для хранения материальных ценностей, обеспечения форменной одеждой и всем необходимым для должного сервисного обслуживания посетителей;0.18
16379;565.rtf;rights;Не принимать со склада товары, не отвечающие стандартам и вино-водочные изделия без соответствующей маркировки;0.06
16380;565.rtf;rights;Прекращать обслуживание посетителей, находящихся в нетрезвом состоянии, либо не соблюдающих норм поведения, принятых на фирме;0.07
16381;565.rtf;rights;Вносить руководству предложения по улучшению ассортимента приготовления напитков и блюд;0.05
16382;565.rtf;rights;Участвовать в общественно жизни коллектива;0.06
16383;566.rtf;tasks;При выполнении своих функций внутренний аудитор, как правило, подчиняется непосредственно руководителю предприятия Это обусловлено необходимостью обеспечения независимости аудитора в формировании собственного, объективного мнения (основанного на фактах и данных) о работе структурных подразделений предприятия. Кроме того, сама сущность работы внутреннего аудитора предполагает абсолютную доступность ко всем данным о показателях работы того или иного подразделения.;0.78
16384;566.rtf;tasks;Выявление несоответствий и ошибок в документации и работе персонала не является единственной задачей внутреннего аудитора Основная цель работы внутреннего аудитора  оказание помощи администрации предприятия и менеджерам в эффективном руководстве и выполнении своих обязанностей. В результате внутреннего аудита вырабатываются рекомендации по повышению эффективности и рациональности работы и дальнейший контроль за их выполнением.;0.86
16385;566.rtf;tasks;Необходимость внутреннего аудита определяется руководителями предприятия самостоятельно, в зависимости от оборота, количества видов деятельности, сложности структуры управления, количества персонала, наличия филиалов, представительств и тд. Однако общепризнанной целесообразной оправданностью введения должности внутреннего аудитора представляется наличие на предприятии хотя бы бухгалтеров или отделов. В этом случае эффективность работы внутреннего аудитора будет очевидна и к тому же может существенно снизить затраты предприятия на внешний аудит. На крупных предприятиях вопрос о целесообразности внутреннего аудита даже не встает, более того, внутренний аудитор, как правило, возглавляет целый отдел внутреннего аудита, в штат которого могут входить различные профильные специалисты.;0.65
16386;566.rtf;tasks;"К кандидатам на должность внутреннего аудитора предъявляются следующие требования: коммуникабельность, умение связно выражать свои мысли как в устной, так и в письменной форме, отстаивать свою точку зрения; объективность, непредвзятость, честность, дисциплинированность; высокая степень самоорганизации, планирования своей деятельности; логический склад ума";0.47
16387;566.rtf;tasks;Основными задачами, стоящими перед внутренним аудитором являются:;0.74
16388;566.rtf;tasks;"проведение независимой экспертизы всех процессов, протекающих на предприятии, с целью их анализа и оценки;";0.81
16389;566.rtf;tasks;"обеспечение соответствия всех финансовых операций предприятия законодательству и внутренним документам;";0.72
16390;566.rtf;tasks;"обеспечение достоверности бухгалтерско-финансовой отчетности;";0.69
16391;566.rtf;tasks;"минимизация налогооблагаемой базы;";0.74
16392;566.rtf;tasks;"обеспечение контроля за наличием и сохранностью активов предприятия;";0.8
16393;566.rtf;tasks;помощь администрации и менеджерам предприятия в руководстве персоналом;0.79
16394;566.rtf;tasks;ИНСТРУКЦИЯ;0.74
16395;566.rtf;tasks;ВНУТРЕННЕГО АУДИТОРАУТВЕРЖДАЮ;0.74
16396;566.rtf;tasks;(наименование организации);0.74
16397;566.rtf;tasks;"ДОЛЖНОСТНАЯ ИНСТРУКЦИЯ(директор; иное должностное лицо)";0.57
16398;566.rtf;tasks;.  № (подпись)(расшифровка подписи);0.74
16399;566.rtf;tasks;технику по метрологии.;0.74
16400;566.rtf;tasks;Внутренний аудитор:;0.74
16401;566.rtf;tasks;Осуществляет проверку финансовой и управленческой отчетности предприятия, анализирует ее достоверность, оценивает своевременность ее составления и представления;0.73
16402;566.rtf;tasks;Организует унификацию и стандартизацию учетных процессов;0.87
16403;566.rtf;tasks;Подготавливает и представляет для утверждения руководству предприятия план аудиторских работ, бюджет аудиторских работ;0.78
